"","Year","sum_flow","mig_year","win_flow","win_flow_CV","sum_air","win_air","spr_air","spr_dis","RIS_flow_juv","RIS_temp_juv","UC_spill_pct_juv","RIS_flow_ad","RIS_temp_ad","McN_flow","McN_temp","McN_spill","Bon_flow","Bon_temp","Bon_spill","MC_spill_pct_juv","ersstArc.win","ersstArc.spr","ersstArc.sum","ersstArc.aut","ersstWAcoast.win","ersstWAcoast.spr","ersstWAcoast.sum","ersstWAcoast.aut","transport.win","transport.spr","transport.sum","transport.aut","CRflow.win","CRflow.spr","CRflow.sum","CRtemp.spr","CRtemp.sum","cui.win","cui.spr","cui.sum","cui.aut","mei.win","mei.spr","mei.sum","mei.aut","npgo.win","npgo.spr","npgo.sum","npgo.aut","npi.win","npi.spr","npi.sum","npi.aut","oni.win","oni.spr","oni.sum","oni.aut","pdo.win","pdo.spr","pdo.sum","pdo.aut"
"49",1947,3040.63114754098,1948,1644.4,1644.4,NA,NA,NA,1694.45901639344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.712929757367605,-0.544262722031824,0.28051688479281,-0.711063840745509,-0.605991760889689,-0.938822666803996,0.321375052134196,-0.656211614608765,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37,-8.66666666666667,32,-14,NA,NA,NA,NA,NA,NA,NA,NA,1010.92333333333,1017.78666666667,1016.84333333333,1012.29666666667,NA,NA,NA,NA,0.273333333333333,-0.53,-0.8,-1.31666666666667
"50",1948,5349.2868852459,1949,1105.9,1105.9,NA,NA,NA,2985.5737704918,NA,NA,NA,NA,NA,NA,NA,NA,413.033333333333,13.0091333333333,NA,NA,-0.981335641597879,-0.59672804310404,-0.41221853864604,-0.386702374480237,-1.40717085202535,-0.821037729581197,-0.560856898625692,-0.0309220155080159,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.3333333333333,0,42,-67.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,1012.35333333333,1011.99666666667,1017.44666666667,1011.19,NA,NA,NA,NA,-2.43666666666667,-0.866666666666667,-0.853333333333333,-1.05666666666667
"51",1949,4112.04098360656,1950,2216.9,2216.9,NA,NA,NA,2185.40983606557,NA,NA,NA,NA,NA,NA,NA,NA,461.98662295082,11.9537166666667,NA,NA,-0.408283926221146,-0.60302137807868,-0.759274499169711,-0.339224128065438,-0.708500981330872,-1.60117721557617,-1.15308380126953,0.0151574611663818,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.3333333333333,-1.33333333333333,39.3333333333333,-37.3333333333333,NA,NA,NA,NA,-1.81711325,-0.819301953333333,-0.624160913333333,-0.24639503,1011.91666666667,1013.03,1014.83333333333,1013.25,-1.4,-1.16666666666667,-0.6,-0.466666666666667,-1.94666666666667,-1.52,-1.8,-1.98666666666667
"52",1950,6946.35245901639,1951,2950.7,2950.7,NA,NA,NA,3591.6393442623,NA,NA,NA,NA,NA,NA,NA,NA,470.21131147541,12.8506721311475,NA,NA,-0.241085858728694,-0.537583936905039,-0.14388334614107,-0.0522749514415346,0.289157470067342,-0.88287885983785,-0.788495620091756,-0.218547423680623,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90.6666666666667,16,87.6666666666667,-49.3333333333333,NA,NA,NA,NA,-0.461907613333333,-0.734031646666667,-1.23800606666667,-1.16698223333333,1009.15,1013.44666666667,1016.11333333333,1011.12,-0.7,0.133333333333333,0.733333333333333,1.06666666666667,-1.12,-0.836666666666667,-0.586666666666667,-0.226666666666667
"53",1951,4122.44262295082,1952,1268.9,1268.9,NA,NA,NA,2438.5737704918,NA,NA,NA,NA,NA,NA,NA,NA,441.49793442623,13.8434098360656,NA,NA,-0.549945403241563,-0.613977553036021,-0.687074752511649,-0.208780843636085,-0.387213826179504,-0.825438817342122,-0.898457447687785,0.390186945597331,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.3333333333333,5.66666666666667,54.3333333333333,-16.6666666666667,NA,NA,NA,NA,-1.2169328,-0.576581256666667,-1.068577,-0.385547836666667,1010.65,1014.52,1016.63333333333,1011.9,0.566666666666667,0.266666666666667,-0.0333333333333333,0.1,-1.38333333333333,-0.893333333333333,-1.09333333333333,-0.666666666666667
"54",1952,2934.59016393443,1953,1224.9,1224.9,NA,NA,NA,2224.59016393443,NA,NA,NA,NA,NA,NA,NA,NA,385.968852459016,13.3969180327869,NA,NA,-0.415859739670808,-0.485541224479675,-0.157886527050501,-0.381292123356085,0.105622529983521,-0.164134740829468,-0.222463607788086,0.619659344355265,NA,NA,NA,NA,NA,NA,NA,NA,NA,-169.666666666667,-6,33.6666666666667,-46,NA,NA,NA,NA,0.84566811,1.24608006666667,0.9054612,1.14062287,1004.82333333333,1012.80333333333,1017.34333333333,1010.71333333333,0.366666666666667,0.7,0.733333333333333,0.8,-0.2,-0.213333333333333,0.36,-0.583333333333333
"55",1953,4459.62295081967,1954,1423.3,1423.3,NA,NA,NA,2015.24590163934,NA,NA,NA,NA,NA,NA,NA,NA,445.628524590164,12.7777704918033,NA,NA,-0.441306506080189,-0.34114930239217,-0.310942345652087,0.0909976920862307,0.579092264175415,-0.311363855997721,-1.15560563405355,0.678574562072754,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67.6666666666667,11.3333333333333,26,-60.3333333333333,NA,NA,NA,NA,1.2231421,-0.15239996,0.00387993533333334,0.0919163933333333,1008.77333333333,1016.00666666667,1016.11666666667,1010.43333333333,0.7,-0.3,-0.633333333333333,-0.8,-0.953333333333333,-0.613333333333333,0.493333333333333,0.1
"56",1954,6593.11475409836,1955,1623,1623,NA,NA,NA,1286.31147540984,NA,NA,NA,NA,NA,NA,NA,NA,330.936065573771,12.6592786885246,NA,NA,-0.282913187111931,-0.709745603251731,-1.02530290011702,-1.08274445835201,0.691984097162882,-0.979610363642375,-0.799443403879801,-0.76759680112203,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70,22.6666666666667,75.3333333333333,-6,NA,NA,NA,NA,0.160352436666667,0.0287150466666667,0.0568700076666667,-0.238149799666667,1011.42333333333,1015.88333333333,1016.92333333333,1014.08333333333,-0.666666666666667,-0.766666666666667,-0.7,-1.4,-0.606666666666667,-1.48,-2.34666666666667,-2.61
"57",1955,6078,1956,2155.1,2155.1,NA,NA,NA,3321.31147540984,NA,NA,NA,NA,NA,550.494262295082,12.5546229508197,NA,600.577049180328,13.3969672131148,NA,NA,-0.503038929043145,-0.632658042578862,-0.440516792494675,-0.435052625886325,-0.367668827374776,-0.380091587702433,-0.259389559427897,0.604814608891805,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81.3333333333333,30.6666666666667,57.6666666666667,-6.66666666666667,NA,NA,NA,NA,-0.17856907,0.0422338473333333,0.491580273333333,0.00762869266666667,1011.51,1013.93,1016.37,1013.69,-1.13333333333333,-0.533333333333333,-0.566666666666667,-0.433333333333333,-2.65666666666667,-2.04666666666667,-1.29666666666667,-1.70666666666667
"58",1956,6145.41803278689,1957,1956.3,1956.3,NA,NA,NA,2395.5737704918,NA,NA,NA,NA,NA,NA,NA,NA,485.71131147541,13.9069344262295,NA,NA,-0.459513886906635,0.0988710920015971,0.601629643604673,0.723132630052238,-0.533642252286275,-0.220068375269572,0.886346896489461,1.00282160441081,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.3333333333333,-1.66666666666667,45.3333333333333,-3.66666666666667,NA,NA,NA,NA,-1.33251185,-1.21097663333333,-0.943163293333333,-1.11943286666667,1010.88666666667,1011.60666666667,1015.87333333333,1010.32333333333,-0.166666666666667,0.666666666666667,1.23333333333333,1.4,-1.26,0.00666666666666666,0.996666666666667,0.923333333333333
"59",1957,2997.51639344262,1958,943.3,943.3,NA,NA,NA,2289.83606557377,NA,NA,NA,NA,NA,NA,NA,NA,413.519672131148,15.5829180327869,NA,NA,0.484303436334106,0.485709394189133,0.789846682274479,0.230131201908506,1.07982834180196,0.772712310155233,1.27479418118795,0.848955551783244,NA,NA,NA,NA,NA,NA,NA,NA,NA,-186,11,78.6666666666667,-9,NA,NA,NA,NA,-0.151136016666667,-0.90734607,-0.740629096666667,-0.49592015,1005.36,1013.6,1015.84666666667,1013.30333333333,1.73333333333333,0.966666666666667,0.533333333333333,0.433333333333333,0.106666666666667,0.863333333333333,1.09333333333333,0.04
"60",1958,2780.7868852459,1959,2447.3,2447.3,NA,31.8,NA,3400.65573770492,NA,NA,NA,NA,NA,NA,NA,NA,425.327868852459,13.1238196721311,NA,NA,0.453698130311637,0.228067805986295,0.183256256169286,0.28328949281539,0.939776102701823,-0.126285711924235,-0.0414090951283773,0.0993842283884684,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.6666666666667,15,74,-3.66666666666667,NA,NA,NA,NA,-0.29102917,-0.427073893333333,-0.424687156666667,0.0529408303333333,1009.15,1014.61333333333,1016.73333333333,1010.58333333333,0.6,0.333333333333333,-0.2,-0.0333333333333333,0.373333333333333,-0.246666666666667,-0.226666666666667,0.26
"61",1959,5566.76229508197,1960,3047.4,3047.4,NA,34.3,46.35,3013.18032786885,NA,NA,NA,NA,NA,333.216393442623,NA,0,345.339344262295,13.7522950819672,0,0,0.0617949115133834,0.0399598891707672,-0.0495913017755267,-0.359063562853583,0.772296110788981,0.122640371322632,-0.330737908681234,0.398696899414062,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62,-17.3333333333333,54,-33.3333333333333,NA,NA,NA,NA,0.752581116666667,0.858557096666667,0.486747136666667,0.655293223333333,1007.90333333333,1014.35333333333,1016.86333333333,1013.36333333333,-0.0666666666666667,-0.0333333333333333,0.1,0.2,0.293333333333333,0.263333333333333,-0.00333333333333334,-0.36
"62",1960,3882.7868852459,1961,1351,1351,70.25,37.3,47.1,3156.88524590164,NA,NA,50.0804262295082,NA,NA,446.273770491803,NA,65.883,456.672131147541,NA,74.191131147541,62.937762295082,-0.0964678583473995,-0.00307579732489312,0.0962149362454469,-0.270432194348039,1.06398749351501,0.3550918896993,0.350111325581868,-0.103290637334188,NA,NA,NA,NA,NA,NA,NA,NA,NA,-158,-26.3333333333333,35,-3.33333333333333,NA,NA,NA,NA,1.1995759,1.36892174,1.11306326666667,0.44742972,1003.95333333333,1014.47666666667,1016.82,1014.66,0.0333333333333333,0.1,0.1,-0.266666666666667,0.593333333333333,0.123333333333333,-0.986666666666667,-2.04666666666667
"63",1961,4531.64754098361,1962,1609.8,1609.8,72.4,37.4,46.85,2854.59016393443,NA,NA,25.6458360655738,NA,NA,327.55737704918,NA,69.0785409836066,344.904918032787,NA,74.6862950819672,63.3039180327869,-0.301333415439759,-0.162548523730245,-0.255460592796063,-0.309144981428124,0.427091677983602,0.10378090540568,-0.584303061167399,0.89289116859436,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.6666666666667,9.66666666666667,52.3333333333333,-40.3333333333333,NA,NA,NA,NA,0.140785213333333,-0.606035993333333,-0.245723319,0.314687033333333,1009.20666666667,1016.65,1017.36333333333,1011.68,-0.2,-0.266666666666667,-0.1,-0.2,-1.71,-1.14666666666667,-1.18666666666667,-1.16666666666667
"64",1962,3583.85245901639,1963,2233.8,2233.8,69,38.8,46.85,2198.19672131148,NA,NA,38.0652950819672,NA,NA,310.966666666667,NA,73.421,325.214754098361,NA,67.4162295081967,62.8295619834711,0.194908005341716,0.258994492100573,0.0576596517672484,0.401112528504996,1.47774624824524,0.611443837483724,0.184288581212362,1.19090414047241,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69,-1.33333333333333,48.3333333333333,-40.3333333333333,NA,NA,NA,NA,-0.209223423333333,-0.778448603333333,-0.405845533333333,0.429334713333333,1003.83333333333,1016.91333333333,1017.03666666667,1011.44333333333,-0.333333333333333,0.266666666666667,0.833333333333333,1.3,-0.483333333333333,-0.533333333333333,-0.97,-0.716666666666667
"65",1963,2713.05737704918,1964,1151.8,1151.8,70.25,37.2,45.85,1705.32786885246,115.940983606557,NA,10.0964098360656,274.937704918033,NA,427.950081967213,NA,64.8528032786885,432.22131147541,NA,68.7366885245902,34.2614180327869,0.229262190235072,-0.490167916848742,-0.395032952845782,-0.639780584697066,0.976901531219482,-0.69346563021342,-0.310251235961914,-0.13039509455363,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.6666666666667,34.6666666666667,41,-12.3333333333333,NA,NA,NA,NA,0.635469503333333,0.291241286666667,1.08998458333333,0.566539797333333,1006.51333333333,1018.28,1015.44,1013.81333333333,1,-0.266666666666667,-0.633333333333333,-0.8,-0.426666666666667,-1.27,-0.62,-0.616666666666667
"66",1964,6041.69672131148,1965,1506.6,1506.6,66.65,37.8,47.45,3317.54098360656,176.159016393443,NA,19.6025081967213,273.332786885246,NA,427.35737704918,NA,67.0625245901639,442.193442622951,13.3969836065574,75.8539672131148,48.8948842975207,-0.533142126771225,-0.427585536995153,-0.612240761724012,0.0115695492974643,-0.363438844680786,-0.790196100870768,-0.737574974695841,0.358982801437378,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.3333333333333,33,83.3333333333333,-26.6666666666667,NA,NA,NA,NA,-0.708754603333333,-0.993733446666667,-0.65548186,-0.8195278,1008.79666666667,1014.37,1015.73666666667,1013.63333333333,-0.566666666666667,0.2,1.16666666666667,1.96666666666667,-1.30666666666667,-1.15828932093868e-17,-0.356666666666667,-0.12
"67",1965,4097.88524590164,1966,949.2,949.2,69.1,39.1,47.5,2509.59016393443,134.640983606557,NA,10.5480218579235,234.2,NA,296.286721311475,NA,47.7334098360656,301.822950819672,13.8524754098361,62.6030163934426,20.8721393442623,-0.42938610890816,-0.306475372561093,-0.288354081669073,-0.271245268295551,0.220178365707397,-0.53258736928304,-0.14925758043925,0.00184289614359538,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.3333333333333,31.3333333333333,70,-12.6666666666667,NA,NA,NA,NA,-0.876998353333333,-1.21569434333333,-1.11850912666667,-0.830391996666667,1010.09,1014.65666666667,1015.97,1013.35666666667,1.43333333333333,0.7,0.166666666666667,-0.133333333333333,-0.263333333333333,-0.586666666666667,0.0233333333333333,-0.883333333333333
"68",1966,3204.60655737705,1967,1434.8,1434.8,68.85,40.3,44.3,1432.29508196721,117.604918032787,NA,6.70116393442623,282.001639344262,NA,402.316573770492,NA,44.8006557377049,407.679901639344,NA,55.482737704918,13.6975409836066,-0.164486398642091,-0.129832183903661,0.420874899283223,0.394542956626278,0.0474291642506917,-0.543450673421224,0.0504747231801351,1.1370861530304,-98.3788546255507,-27.413698630137,-25.3038674033149,-36.5307262569832,NA,NA,NA,NA,NA,-88,28,120.666666666667,-24.3333333333333,NA,NA,NA,NA,-0.630369216666667,-1.00189171,-1.05981195333333,-0.210691651133333,1007.84,1018.41666666667,1015.80666666667,1011.02666666667,-0.4,-0.366666666666667,-0.0666666666666667,-0.333333333333333,-0.233333333333333,-1.11,-1.09666666666667,-0.47
"69",1967,5265.72950819672,1968,3100.4,3100.4,73.375,36.9,47.55,3192.29508196721,116.226229508197,NA,3.07848633879781,201.270491803279,NA,282.462,NA,36.8348360655738,282.613967213115,NA,47.1444918032787,9.78180327868852,-0.230163291267965,0.0602273031897929,0.578570951812569,-0.0370106499770592,-0.271057764689128,-0.65748127301534,-0.0400214989980062,-0.433359305063883,109.254901960784,-102.242424242424,-41.1868131868132,-66.2722222222222,NA,NA,NA,NA,NA,-95,11,61.3333333333333,-47.3333333333333,NA,NA,NA,NA,-0.541789596666667,-1.01658945666667,-1.00638267333333,-0.625821636666667,1006.72333333333,1015.25666666667,1015.78333333333,1011.00333333333,-0.566666666666667,-0.333333333333333,0.466666666666667,0.533333333333333,-0.583333333333333,-0.623333333333333,0.123333333333333,-0.24
"70",1968,3979.80327868852,1969,1492.1,1492.1,68.55,33.5,45.65,2681.31147540984,212.890163934426,NA,46.3375792349727,236.173770491803,NA,355.200819672131,NA,51.017737704918,364.202524590164,NA,61.0229180327869,51.7770245901639,-0.298990053829105,-0.51259214264908,-0.060797748894527,-0.327196495560394,-0.78133753935496,-1.23838452498118,-0.469718217849731,-0.160506725311279,217.064245810056,-84.2767123287671,-39.4502762430939,-27.5580736543909,NA,NA,NA,NA,NA,-77.6666666666667,-3.33333333333333,71,-20.3333333333333,NA,NA,NA,NA,-1.38840374666667,-0.335863331,-0.57957761,0.087960005,1011.63,1012.65,1016.36,1011.04333333333,1.06666666666667,0.766666666666667,0.433333333333333,0.833333333333333,-1.16,-0.38,0.06,0.203333333333333
"71",1969,4061.94262295082,1970,996.8,996.8,69.4,36.3,45.4,1617.09836065574,110.547540983607,NA,10.2818633879781,156.065573770492,NA,293.094278688525,NA,NA,300.654672131148,NA,NA,NA,0.0437120704815306,-0.0886964083403006,-0.555201362741405,-0.379028190415481,0.487754265467326,-0.239185571670532,-1.20140711466471,-1.05460945765177,19.8271954674221,-66.6675900277008,-40.1777777777778,18.7628571428571,NA,NA,NA,NA,NA,-108.666666666667,19.6666666666667,63.3333333333333,-16.6666666666667,NA,NA,NA,NA,0.204755103333333,-0.0500761833333333,0.35219072,0.136890333333333,1003.45,1013.95666666667,1015.85333333333,1014.37666666667,0.466666666666667,0.166666666666667,-0.566666666666667,-0.8,0.806666666666667,0.423333333333333,-0.75,-1.28666666666667
"72",1970,3678.44262295082,1971,1443.8,1443.8,70.3,35.8,43.35,1870,196.175409836066,NA,36.5085136612022,280.239344262295,NA,467.109016393443,NA,NA,483.851803278689,NA,NA,NA,-0.532571635712152,-0.959956492980321,-0.935216982611294,-1.09368180351696,-0.719182928403219,-1.37227940559387,-0.725146134694417,-0.519396861394246,95.0056818181818,-62.4246575342466,-52.7671232876712,-34.0055096418733,NA,NA,NA,NA,NA,-51.3333333333333,5,34,-10.3333333333333,NA,NA,NA,NA,-0.0711822576666667,0.600884986666667,0.636532166666667,0.347181686666667,1010.63,1013.40333333333,1015.32666666667,1014.06666666667,-1.3,-0.866666666666667,-0.766666666666667,-0.9,-1.53666666666667,-1.60666666666667,-1.3,-0.42
"73",1971,5914.95081967213,1972,1243.2,1243.2,68.8,35.2,45.95,4907.2131147541,197.547540983607,NA,38.3175683060109,311.968852459016,NA,467.758262295082,NA,NA,464.953819672131,NA,NA,NA,-1.23434751417445,-0.799153530597687,-0.435185503411567,-0.59554156051285,-1.27615288893382,-1.05044106642405,-0.273196220397949,-0.82839568456014,104.421052631579,-65.3907103825137,-8.18852459016393,-8.00554016620499,NA,NA,NA,NA,NA,-49.6666666666667,2.66666666666667,54.3333333333333,-3.66666666666667,NA,NA,NA,NA,-0.322304651,-0.707543146666667,-0.50358629,-0.859019803333333,1012.53333333333,1014.80333333333,1016.04,1013.12666666667,-0.666666666666667,0.4,1.13333333333333,1.83333333333333,-1.89666666666667,-1.77,-0.816666666666667,0.283333333333333
"74",1972,7495.49180327869,1973,1220.9,1220.9,67.85,36.5,49.45,1606.09836065574,88.272131147541,NA,5.78339890710382,82.0672131147541,NA,140.488606557377,NA,NA,147.869901639344,NA,NA,NA,-0.530981914887483,-0.561216995976437,-0.774937296187741,-0.79739697500207,-0.788162509600321,-0.298627058664958,-1.04129393895467,-0.70951501528422,80.4078212290503,-54.6318681318681,-45.3369565217391,36.8254847645429,NA,NA,NA,NA,NA,-74,22.3333333333333,68.6666666666667,-15.3333333333333,NA,NA,NA,NA,-0.438000431666667,0.0439082026666667,0.33506073,0.198195356666667,1009.08666666667,1013.93333333333,1016.84666666667,1014.63,1.7,-0.0333333333333333,-1.1,-1.7,-0.466666666666667,-0.65,-0.893333333333333,-1.06333333333333
"75",1973,2307.5737704918,1974,1560.8,1560.8,69.275,38.4,46.35,2692.45901639344,172.155737704918,NA,32.1361857923497,229.060655737705,NA,407.140540983607,NA,NA,409.972950819672,NA,NA,NA,-0.481572868084085,-0.533318635444532,-0.421093940186775,-0.0172013595186431,-0.804487824440002,-0.799371878306071,-0.693410237630208,-0.0612397988637288,55.2022471910112,-60.3379120879121,-34.366391184573,1.21944444444444,NA,NA,NA,NA,NA,-72,-3,62.6666666666667,-8,NA,NA,NA,NA,-0.350173926666667,-0.0592448283333333,0.285837753333333,-0.0391846848,1007.69666666667,1012.45666666667,1015.87666666667,1011.86666666667,-1.8,-1.03333333333333,-0.566666666666667,-0.6,-1.21,-0.566666666666667,-0.04,0.256666666666667
"76",1974,7795.4262295082,1975,1113.2,1113.2,70.225,37.8,43.4,1543.13114754098,139.191803278689,NA,18.5901857923497,160.16393442623,NA,311.253081967213,NA,NA,318.783278688525,13.8989464285714,NA,NA,-0.447241309593464,-0.915837153552592,-1.13756582271094,-1.01924303263083,-0.162613232930501,-0.72517720858256,-0.898189703623454,-0.744715372721354,76.59375,-21.8922651933702,-44.0769230769231,-34.8575498575499,NA,NA,NA,NA,NA,-61.6666666666667,20,68.6666666666667,-29.6666666666667,NA,NA,NA,NA,0.779842526666667,0.693643386666667,0.664931843333333,0.934524873333333,1008.40666666667,1015.94,1016.62333333333,1014.21666666667,-0.566666666666667,-0.733333333333333,-1.1,-1.46666666666667,-0.556666666666667,-0.943333333333333,-0.876666666666667,-1.53333333333333
"77",1975,5569.89344262295,1976,3076.8,3076.8,68.825,38.1,45,2160.16393442623,165.440983606557,NA,23.1509726775956,185.013114754098,NA,320.960590163934,NA,NA,322.303524590164,13.7663898305085,NA,NA,-0.82204942257925,-0.905070131332025,-0.812862785931291,-0.423847285084341,-0.531853318214417,-0.966015140215556,-0.610944906870524,0.0227251847585042,-2.83333333333333,-99.9118457300276,-54.6054794520548,-19.0756302521008,NA,NA,NA,NA,NA,-38.3333333333333,3.66666666666667,32,-5.66666666666667,NA,NA,NA,NA,1.11342986666667,2.09899476666667,2.2568419,1.9000603,1008.07666666667,1014.53666666667,1015.42,1010.54333333333,-1.5,-0.5,0.2,0.766666666666667,-1.53333333333333,-0.843333333333333,0.406666666666667,1.06
"78",1976,5524.18032786885,1977,1159.3,1159.3,67.425,37.4,49.45,1936.55737704918,81.7672131147541,NA,5.31551366120219,86.7245901639344,NA,128.437098360656,NA,NA,135.850918032787,14.4961162790698,NA,NA,0.235410754022927,-0.239288951953252,0.00723009986438971,-0.0455584991937396,0.933872938156128,-0.0671381155649821,-0.545849561691284,-0.245970646540324,-68.8027777777778,-59.2092391304348,-32.6994535519126,-59.0631868131868,NA,NA,NA,NA,NA,-65.3333333333333,6,61.6666666666667,-22.3333333333333,NA,NA,NA,NA,1.52847696666667,1.38928846666667,1.08179522666667,1.15605381666667,1001.75333333333,1016.42333333333,1015.67,1013.51,0.7,0.233333333333333,0.366666666666667,0.7,1.32666666666667,0.443333333333333,0.416666666666667,-0.626666666666667
"79",1977,1891.56557377049,1978,2064.7,2064.7,69.625,36.4,47.7,3489.34426229508,141.822950819672,NA,17.3085136612022,136.960655737705,NA,250.920131147541,NA,NA,257.110950819672,14.6427857142857,NA,NA,0.0431562499068249,0.193244930519455,-0.164092306707097,-0.116349908675271,0.34946608543396,0.331833044687907,0.066888968149821,0.0488842328389486,112.646892655367,-48.6318681318681,-9.26702997275204,-20.1222222222222,163116.666666667,222923.913043478,179053.260869565,NA,NA,-111,8.66666666666667,46.3333333333333,-1.33333333333333,NA,NA,NA,NA,1.10453535333333,0.552076593333333,0.55797851,0.459728406666667,1003.71,1013.49666666667,1016.92,1012.46,0.633333333333333,-0.133333333333333,-0.366666666666667,-0.266666666666667,0.366666666666667,1.17666666666667,-0.55,-0.136666666666667
"80",1978,4404.46721311475,1979,880.7,880.7,68.925,35.1,48.4,2051.93442622951,112.609836065574,NA,5.46494535519126,112.588524590164,NA,203.993852459016,NA,NA,215.207540983607,15.1853333333333,NA,NA,-0.217950721307733,-0.0432644777599422,0.210290229731593,0.578819751739502,-0.885201533635457,-0.329313993453979,-0.12082576751709,0.972878138224284,69.3621169916435,-60.2861035422343,-95.149863760218,28.6083333333333,154775.555555556,196728.260869565,135309.782608696,NA,NA,-58,13.3333333333333,49,-45,0.365,0.13,0.05,0.38,-0.62114414,-0.81500131,-1.07398596333333,-0.62992959,1011.12333333333,1012.39,1016.68,1011.18666666667,0.0333333333333333,0.233333333333333,0.0666666666666667,0.433333333333333,-0.78,0.76,0.51,0.846666666666667
"81",1979,2280.11475409836,1980,1329.7,1329.7,71.25,36.9,48.15,3161.6393442623,104.062295081967,NA,4.33386338797814,146.137704918033,NA,265.573704918033,NA,NA,273.502508196721,14.754,NA,NA,0.36701537699535,0.151066226520758,-0.25615487866018,-0.306184844312997,0.35703984896342,0.109056870142619,-0.450718561808268,-0.303790012995402,128.691460055096,-57.717032967033,-53.6457765667575,5.6043956043956,147043.956043956,186173.913043478,186035.869565217,NA,NA,-110.333333333333,15.3333333333333,77,-43.6666666666667,0.396666666666667,0.516666666666667,0.463333333333333,0.0866666666666667,-1.38887589666667,-0.475883982666667,-0.918769883333333,-0.299145240666667,1005.14666666667,1012.13,1018.09666666667,1010.96333333333,0.566666666666667,0.4,0.266666666666667,0,0.263333333333333,1.26,0.173333333333333,0.606666666666667
"82",1980,2796.36885245902,1981,2805.9,2805.9,66.95,38.8,47.7,2545.40983606557,120.027868852459,NA,5.30054098360656,183.631147540984,NA,294.915836065574,NA,NA,301.386704918033,NA,NA,NA,0.22893625559478,0.381457142377722,0.282842243676898,0.0974571255431778,0.624603033065796,0.217673858006795,-0.628288507461548,-0.180848360061646,57.1472222222222,-69.0570652173913,-18.75,20.828729281768,194722.222222222,186293.47826087,251771.739130435,NA,NA,-129,-0.666666666666667,51.6666666666667,-36.3333333333333,-0.21,0.156666666666667,-0.473333333333333,-0.11,-0.53494929,-0.372529246666667,-0.404988955533333,0.157134343233333,1002.49666666667,1011.67666666667,1016.5,1012.52,-0.266666666666667,-0.4,-0.266666666666667,-0.166666666666667,0.65,1.39666666666667,0.903333333333333,0.466666666666667
"83",1981,2678.4262295082,1982,1571,1571,67.5,35.6,45.4,2478.3606557377,165.791803278689,NA,37.856,185.567213114754,NA,348.909459016393,NA,NA,359.861426229508,NA,NA,NA,0.0485007154530492,-0.200775875305307,-0.478130389904154,-0.27847945690155,-0.186168114344279,-0.701028188069661,-0.637275616327922,-0.154750903447469,94.0473537604457,-46.7907608695652,-47.9646739130435,65.4697802197802,193633.333333333,320097.826086957,274839.130434783,NA,NA,-69.6666666666667,24,49.3333333333333,-26.6666666666667,-0.336666666666667,-0.216666666666667,1.53,2.00666666666667,-0.184069173333333,-0.894959713333333,-0.638386033333333,-0.777458466666667,1009.81,1016.46,1015.92333333333,1013.05333333333,0,0.466666666666667,0.866666666666667,1.93333333333333,0.403333333333333,-0.193333333333333,0.0633333333333333,0.32
"84",1982,5482.84426229508,1983,1537.1,1537.1,68.275,35.7,47.6,3346.22950819672,158.877049180328,NA,31.3842896174863,148.550819672131,NA,294.579491803279,NA,NA,307.926983606557,NA,NA,NA,0.0145771380128532,0.324881224865201,0.109153090948346,0.127248558504828,0.455425024032593,0.880825519561768,0.700050115585327,0.259047269821167,47.1708683473389,-51.7814207650273,-71.6804407713499,-14.4490358126722,194233.333333333,314239.130434783,223402.173913043,NA,NA,-172,-19,24,-47.3333333333333,2.59666666666667,2.78666666666667,0.886666666666667,-0.423333333333333,0.281384766666667,-0.344720186666667,-0.0451776336666667,-0.11195819,1001.59333333333,1011.71666666667,1016.15666666667,1011.96333333333,2.1,1.3,0.3,-0.766666666666667,0.653333333333333,1.92666666666667,2.57333333333333,0.963333333333333
